age,job,education,default,balance,loan,day,month,y,val_email,phone_type,ConsumerGroup,contacts,days_since,total_contacts,last_campaign_outcome,mortgage
38,admin.,secondary,no,730335,yes,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
47,housemaid,primary,no,1025053,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,yes
37,services,secondary,no,354876,no,13,may,yes,no,cellular,A,4,-1,0,unknown,yes
38,blue-collar,primary,no,54643,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,no
30,admin.,secondary,no,836873,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
31,self-employed,tertiary,no,391455,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
59,blue-collar,secondary,no,407269,no,13,may,no,no,cellular,C,1,-1,0,unknown,yes
33,management,tertiary,no,564517,no,13,may,yes,no,cellular,A,1,-1,0,unknown,yes
58,blue-collar,secondary,no,774335,no,13,may,no,no,cellular,C,1,274,6,failure,yes
38,blue-collar,primary,no,426666,no,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
35,blue-collar,secondary,no,480693,no,13,may,no,no,cellular,A,2,358,2,failure,yes
39,technician,secondary,no,700249,no,13,may,no,no,cellular,A,7,175,4,other,yes
55,management,tertiary,no,641238,yes,13,may,no,no,telephone,A,5,176,1,success,yes
35,blue-collar,secondary,no,0,no,13,may,yes,no,cellular,B,1,176,1,failure,yes
38,blue-collar,primary,no,581432,no,13,may,yes,no,cellular,D,1,-1,0,unknown,yes
39,blue-collar,secondary,no,152411,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
37,services,secondary,no,250631,no,13,may,no,no,cellular,C,1,342,2,other,no
44,technician,tertiary,no,533792,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
44,blue-collar,secondary,no,380406,no,13,may,no,no,cellular,B,7,-1,0,unknown,yes
31,self-employed,secondary,no,504882,no,13,may,no,no,cellular,A,1,370,1,failure,yes
32,services,secondary,no,692809,no,13,may,yes,yes,cellular,B,3,-1,0,unknown,yes
43,housemaid,primary,no,493872,no,13,may,yes,no,cellular,A,1,-1,0,unknown,yes
55,blue-collar,primary,no,348381,no,13,may,no,no,telephone,C,5,348,3,failure,yes
39,blue-collar,primary,no,157183,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
31,services,secondary,no,1079963,no,13,may,no,no,cellular,B,7,-1,0,unknown,yes
33,technician,secondary,no,1012605,no,13,may,yes,no,cellular,C,1,355,4,failure,yes
44,entrepreneur,tertiary,no,1168378,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
33,management,tertiary,no,339991,no,13,may,yes,no,cellular,B,1,301,1,failure,yes
39,management,tertiary,no,624701,yes,13,may,no,yes,cellular,A,1,-1,0,unknown,no
57,admin.,secondary,no,203298,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
30,blue-collar,secondary,no,1082172,no,13,may,no,no,cellular,A,2,351,2,failure,yes
34,blue-collar,secondary,no,971180,no,13,may,yes,no,cellular,A,3,-1,0,unknown,yes
42,blue-collar,secondary,no,439872,no,13,may,no,no,cellular,A,1,364,2,failure,yes
50,blue-collar,primary,no,808214,no,13,may,no,no,cellular,B,1,364,2,failure,yes
42,unemployed,secondary,no,470822,no,13,may,no,no,cellular,B,3,-1,0,unknown,yes
45,technician,tertiary,no,515504,yes,13,may,no,yes,cellular,B,2,-1,0,unknown,yes
44,unemployed,secondary,no,580736,no,13,may,no,no,cellular,A,2,369,1,other,yes
49,blue-collar,unknown,no,607969,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
38,services,primary,no,506292,no,13,may,no,no,telephone,A,2,327,17,failure,yes
32,blue-collar,primary,no,718855,no,13,may,no,no,cellular,A,1,370,2,failure,yes
42,services,secondary,no,367857,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
28,admin.,secondary,no,611559,no,13,may,yes,yes,cellular,B,1,301,1,success,yes
33,technician,tertiary,no,327415,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
32,technician,secondary,no,463743,no,13,may,no,no,cellular,A,8,299,3,other,yes
48,blue-collar,secondary,no,466073,no,13,may,no,yes,cellular,A,2,-1,0,unknown,yes
41,technician,primary,no,206628,no,13,may,yes,no,cellular,B,1,349,1,failure,yes
33,blue-collar,secondary,no,380924,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
35,blue-collar,secondary,no,1136291,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
46,services,primary,no,772930,no,13,may,yes,yes,cellular,B,3,-1,0,unknown,yes
27,admin.,secondary,no,517739,no,13,may,no,yes,cellular,C,1,-1,0,unknown,no
36,blue-collar,primary,no,910670,no,13,may,yes,no,cellular,B,1,345,8,failure,no
45,entrepreneur,primary,no,719258,no,13,may,no,no,telephone,A,3,371,3,failure,yes
24,student,secondary,no,821692,no,13,may,no,no,cellular,A,4,358,1,other,yes
32,blue-collar,secondary,no,421400,no,13,may,no,no,cellular,A,1,349,1,failure,no
50,blue-collar,primary,no,506527,no,13,may,no,no,cellular,B,1,364,2,failure,yes
49,blue-collar,secondary,no,450534,no,13,may,yes,yes,cellular,C,1,-1,0,unknown,yes
32,technician,tertiary,no,807946,yes,13,may,no,yes,cellular,A,1,278,2,failure,yes
25,management,tertiary,no,449937,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
48,services,primary,no,786781,no,13,may,no,no,cellular,A,2,-1,0,unknown,no
43,management,tertiary,no,378915,no,13,may,no,yes,cellular,A,1,363,22,failure,no
46,admin.,secondary,no,818823,no,13,may,no,no,telephone,A,3,-1,0,unknown,yes
32,blue-collar,primary,no,151955,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
30,blue-collar,primary,no,399745,yes,13,may,no,no,cellular,A,6,-1,0,unknown,yes
53,admin.,secondary,no,1092590,no,13,may,yes,no,cellular,D,1,-1,0,unknown,yes
35,management,tertiary,no,356426,no,13,may,no,no,cellular,A,1,-1,0,unknown,no
33,blue-collar,secondary,no,382607,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
34,blue-collar,secondary,no,972534,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,yes
33,management,secondary,no,346884,no,13,may,no,no,cellular,A,1,350,2,failure,yes
34,blue-collar,secondary,no,455813,no,13,may,no,no,cellular,A,1,357,1,failure,yes
45,blue-collar,secondary,no,666140,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
36,blue-collar,primary,no,659206,yes,13,may,no,no,telephone,A,1,-1,0,unknown,yes
52,blue-collar,secondary,no,1014173,no,13,may,no,no,cellular,A,1,364,1,success,yes
27,services,secondary,no,752231,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
50,admin.,primary,no,851607,no,13,may,yes,yes,cellular,A,2,299,5,failure,yes
37,management,tertiary,no,628569,no,13,may,no,no,telephone,A,1,-1,0,unknown,yes
39,blue-collar,primary,no,30222,no,13,may,no,no,cellular,A,1,327,5,failure,yes
35,blue-collar,unknown,no,827710,no,13,may,no,no,cellular,C,2,-1,0,unknown,no
28,admin.,secondary,no,1402194,no,13,may,yes,no,cellular,C,1,-1,0,unknown,yes
27,blue-collar,secondary,no,165154,no,13,may,no,no,telephone,A,1,359,3,failure,yes
32,blue-collar,secondary,no,683555,yes,13,may,no,no,cellular,A,1,-1,0,unknown,no
42,blue-collar,secondary,no,1042544,yes,13,may,yes,no,cellular,C,3,370,4,failure,yes
50,housemaid,secondary,no,406404,no,13,may,no,no,cellular,A,1,370,1,failure,yes
34,technician,secondary,no,475783,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
29,management,tertiary,no,1076532,no,13,may,yes,no,telephone,B,8,-1,0,unknown,yes
53,admin.,secondary,no,656924,yes,13,may,no,yes,cellular,A,2,-1,0,unknown,no
40,technician,secondary,no,516405,no,13,may,no,no,cellular,B,5,-1,0,unknown,yes
39,management,tertiary,no,832475,no,13,may,no,no,cellular,B,2,331,6,other,yes
27,student,secondary,no,522378,no,13,may,no,no,cellular,B,1,358,2,failure,yes
38,admin.,secondary,no,588602,no,13,may,yes,no,cellular,B,1,366,6,failure,no
35,blue-collar,secondary,no,574205,yes,13,may,no,no,cellular,A,1,352,5,failure,yes
35,blue-collar,secondary,no,765645,no,13,may,no,no,telephone,A,6,-1,0,unknown,yes
35,admin.,secondary,no,370525,no,13,may,no,yes,cellular,A,2,365,3,failure,yes
33,management,tertiary,no,280302,no,13,may,yes,no,cellular,C,1,-1,0,unknown,yes
40,blue-collar,primary,no,645684,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
52,blue-collar,secondary,no,589881,yes,13,may,no,no,cellular,A,1,331,3,success,no
43,blue-collar,primary,no,387418,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
36,services,primary,no,730762,no,13,may,no,no,telephone,A,1,176,1,failure,yes
42,entrepreneur,primary,no,956647,no,13,may,no,no,telephone,C,1,343,10,failure,yes
39,management,tertiary,no,644064,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
37,management,tertiary,no,392628,no,13,may,no,no,cellular,A,1,345,2,failure,yes
51,blue-collar,primary,no,279598,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
29,management,tertiary,no,837631,no,13,may,no,no,cellular,A,1,351,1,failure,yes
36,blue-collar,secondary,no,702150,yes,13,may,no,no,cellular,B,1,-1,0,unknown,yes
29,blue-collar,primary,no,5483,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,yes
28,technician,secondary,no,597274,no,13,may,no,no,cellular,C,1,370,2,failure,yes
42,blue-collar,secondary,no,887543,no,13,may,no,yes,cellular,B,1,-1,0,unknown,yes
29,blue-collar,primary,no,81412,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
32,blue-collar,secondary,no,227934,no,13,may,no,no,cellular,A,1,342,2,failure,yes
35,blue-collar,secondary,no,708992,no,13,may,yes,yes,cellular,B,1,364,1,failure,no
43,services,secondary,no,738401,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
26,blue-collar,secondary,no,405455,no,13,may,no,no,cellular,C,1,-1,0,unknown,yes
50,management,secondary,no,685204,no,13,may,no,no,cellular,A,2,265,4,other,yes
41,blue-collar,secondary,no,538023,no,13,may,no,no,cellular,A,6,176,5,other,yes
36,management,tertiary,no,351446,no,13,may,no,yes,telephone,A,1,-1,0,unknown,yes
36,blue-collar,secondary,no,797754,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
40,blue-collar,primary,no,0,no,13,may,no,no,cellular,A,5,362,3,other,yes
34,management,tertiary,no,572356,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
40,blue-collar,secondary,no,521378,no,13,may,no,no,cellular,A,5,336,11,other,yes
45,blue-collar,primary,no,586472,no,13,may,yes,no,cellular,A,4,-1,0,unknown,yes
28,management,tertiary,no,698022,no,13,may,no,no,telephone,A,3,-1,0,unknown,yes
36,blue-collar,primary,no,469614,yes,13,may,no,no,cellular,A,1,359,2,other,yes
31,admin.,secondary,no,957121,no,13,may,no,no,cellular,B,2,370,1,failure,yes
32,services,secondary,no,379263,no,13,may,no,no,cellular,C,4,-1,0,unknown,yes
35,blue-collar,primary,no,725664,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
34,blue-collar,secondary,no,705315,no,13,may,yes,no,cellular,B,8,-1,0,unknown,yes
39,admin.,secondary,no,872435,yes,13,may,no,no,cellular,B,3,330,6,other,yes
32,unemployed,primary,no,804104,no,13,may,no,no,telephone,A,1,370,3,failure,yes
38,management,tertiary,no,643809,yes,13,may,no,no,cellular,B,1,-1,0,unknown,yes
41,blue-collar,secondary,no,683370,no,13,may,no,no,cellular,A,4,-1,0,unknown,no
44,blue-collar,primary,no,388322,no,13,may,no,no,cellular,A,1,370,1,failure,yes
32,management,secondary,no,938632,no,13,may,no,no,cellular,A,1,370,1,other,yes
44,blue-collar,secondary,no,660203,no,13,may,no,yes,cellular,B,1,364,1,failure,yes
35,blue-collar,primary,no,621572,no,13,may,no,no,cellular,A,7,327,3,failure,yes
34,services,secondary,no,609473,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
31,management,tertiary,no,407753,no,13,may,no,yes,cellular,A,2,349,5,failure,yes
33,services,secondary,no,620934,yes,13,may,no,no,cellular,B,6,-1,0,unknown,yes
49,entrepreneur,primary,no,194432,yes,13,may,no,no,cellular,B,1,-1,0,unknown,yes
32,blue-collar,secondary,no,573459,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
37,management,tertiary,no,587831,no,13,may,no,no,cellular,A,2,370,1,failure,no
54,blue-collar,primary,no,448334,no,13,may,no,no,cellular,B,1,-1,0,unknown,yes
32,management,tertiary,no,423195,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
44,blue-collar,primary,no,952976,no,13,may,no,yes,cellular,A,1,344,7,failure,yes
45,management,tertiary,no,624726,no,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
37,technician,secondary,no,1102641,no,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
40,self-employed,primary,no,754319,no,13,may,no,no,cellular,A,1,173,24,other,yes
48,blue-collar,secondary,no,382225,no,13,may,no,no,cellular,C,1,343,1,other,yes
43,blue-collar,secondary,no,646203,no,13,may,no,no,cellular,B,1,364,1,failure,yes
52,admin.,secondary,no,453235,yes,13,may,no,no,cellular,A,1,-1,0,unknown,yes
39,admin.,secondary,no,676204,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
58,retired,tertiary,no,353077,no,13,may,no,no,cellular,C,2,-1,0,unknown,yes
34,admin.,tertiary,no,383653,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
55,entrepreneur,tertiary,no,837491,yes,13,may,yes,no,cellular,D,1,-1,0,unknown,yes
37,blue-collar,secondary,no,923219,yes,13,may,no,no,cellular,A,1,-1,0,unknown,yes
25,technician,tertiary,no,291325,yes,13,may,no,no,cellular,A,1,351,1,failure,yes
53,admin.,secondary,no,716283,no,13,may,no,no,cellular,D,1,174,1,failure,yes
34,management,tertiary,no,822848,no,13,may,yes,no,cellular,B,2,371,3,failure,yes
47,management,tertiary,no,0,no,13,may,yes,no,cellular,A,6,327,23,failure,yes
34,technician,secondary,no,652549,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
32,blue-collar,primary,no,241241,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
36,blue-collar,secondary,no,702978,no,13,may,no,no,cellular,A,1,348,1,failure,yes
38,blue-collar,secondary,no,781072,no,13,may,no,no,cellular,A,1,-1,0,unknown,no
50,blue-collar,primary,no,567381,no,13,may,no,no,telephone,C,1,369,2,failure,yes
51,blue-collar,primary,no,737980,no,13,may,no,yes,cellular,B,1,174,2,failure,yes
28,housemaid,secondary,yes,322019,yes,13,may,no,yes,cellular,C,1,300,1,failure,yes
47,blue-collar,primary,no,817836,no,13,may,no,no,cellular,A,1,348,3,failure,yes
42,admin.,secondary,no,554628,no,13,may,yes,no,cellular,C,1,-1,0,unknown,yes
27,admin.,secondary,no,586819,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
37,management,tertiary,no,664503,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
48,admin.,secondary,no,677181,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
32,services,secondary,no,473294,no,13,may,no,no,cellular,A,1,370,1,failure,yes
47,admin.,secondary,no,282427,no,13,may,no,no,cellular,B,1,-1,0,unknown,yes
29,admin.,secondary,no,371630,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
37,management,tertiary,no,443264,no,13,may,yes,no,cellular,A,6,173,4,other,yes
52,blue-collar,secondary,no,319862,no,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
36,technician,secondary,no,927811,no,13,may,no,no,cellular,A,2,369,4,failure,yes
58,retired,primary,no,215386,yes,13,may,no,yes,telephone,A,1,-1,0,unknown,yes
45,blue-collar,secondary,no,487837,no,13,may,no,no,cellular,A,5,176,1,other,yes
21,blue-collar,secondary,no,834272,yes,13,may,no,no,telephone,C,4,-1,0,unknown,yes
31,blue-collar,primary,no,432864,no,13,may,no,no,telephone,A,1,349,1,failure,yes
35,services,secondary,no,189147,yes,13,may,no,no,cellular,A,1,369,2,other,yes
31,admin.,secondary,no,874552,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,yes
59,management,secondary,no,277438,no,13,may,no,yes,telephone,A,2,370,3,failure,no
39,blue-collar,primary,no,485692,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
37,blue-collar,secondary,no,736326,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
35,services,secondary,no,822567,yes,13,may,no,no,cellular,A,1,-1,0,unknown,yes
35,technician,secondary,no,344774,no,13,may,no,no,cellular,B,1,-1,0,unknown,yes
34,technician,secondary,no,669405,no,13,may,no,no,cellular,B,2,-1,0,unknown,yes
35,unemployed,secondary,no,628676,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
36,management,tertiary,no,661588,no,13,may,no,yes,cellular,A,1,175,3,failure,yes
36,blue-collar,secondary,yes,503337,no,13,may,no,no,cellular,B,2,-1,0,unknown,yes
32,management,secondary,no,633650,no,13,may,no,no,cellular,A,1,176,2,failure,yes
29,blue-collar,secondary,no,691434,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
38,blue-collar,secondary,no,783643,no,13,may,no,no,cellular,A,1,352,5,failure,yes
40,services,secondary,no,273144,yes,13,may,no,no,cellular,B,1,295,6,failure,yes
30,services,secondary,no,172479,no,13,may,no,no,cellular,C,1,-1,0,unknown,yes
34,blue-collar,secondary,no,463763,no,13,may,no,no,cellular,A,1,350,9,failure,yes
46,blue-collar,primary,no,664143,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
49,admin.,primary,no,124195,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
45,management,tertiary,yes,760846,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
28,technician,tertiary,no,278108,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
37,blue-collar,secondary,no,425255,no,13,may,no,no,cellular,A,1,300,1,failure,yes
30,services,secondary,no,594974,no,13,may,no,no,cellular,A,1,174,1,success,yes
34,self-employed,tertiary,no,477171,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
39,blue-collar,secondary,no,419552,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
41,admin.,secondary,no,130326,no,13,may,no,no,cellular,A,1,50,2,failure,yes
44,blue-collar,secondary,no,862728,no,13,may,no,no,cellular,B,1,370,1,failure,yes
37,technician,secondary,no,239576,no,13,may,yes,no,cellular,A,1,-1,0,unknown,no
33,services,secondary,no,399322,no,13,may,no,no,cellular,A,1,364,2,failure,yes
35,blue-collar,secondary,no,306073,no,13,may,no,yes,cellular,A,2,-1,0,unknown,yes
51,admin.,secondary,no,523835,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
51,blue-collar,primary,no,906310,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
39,blue-collar,primary,no,941376,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
30,admin.,secondary,no,798959,no,13,may,yes,no,cellular,B,3,348,2,failure,yes
50,services,secondary,no,591986,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
45,blue-collar,primary,no,557027,no,13,may,no,no,cellular,B,2,-1,0,unknown,yes
44,blue-collar,primary,no,467065,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
32,services,secondary,no,358121,no,13,may,no,yes,cellular,A,1,299,2,failure,no
34,management,tertiary,no,755064,no,13,may,yes,no,cellular,A,1,-1,0,unknown,yes
55,blue-collar,unknown,no,537360,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
37,housemaid,secondary,no,525979,no,13,may,no,no,cellular,A,1,173,2,failure,yes
31,blue-collar,primary,no,236438,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
42,blue-collar,primary,no,874994,no,13,may,no,yes,cellular,B,1,-1,0,unknown,yes
32,blue-collar,secondary,no,466939,no,13,may,yes,no,cellular,A,1,-1,0,unknown,yes
43,management,secondary,no,308353,yes,13,may,no,no,cellular,B,1,-1,0,unknown,yes
33,services,secondary,no,393636,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
47,blue-collar,primary,no,380303,yes,13,may,yes,no,cellular,B,1,349,3,failure,no
32,management,tertiary,no,244141,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
43,self-employed,secondary,no,368757,no,13,may,no,no,cellular,A,2,173,6,failure,yes
34,blue-collar,secondary,no,342604,no,13,may,no,no,cellular,B,4,357,3,success,yes
29,entrepreneur,secondary,no,576124,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
59,blue-collar,primary,no,447533,no,13,may,no,no,cellular,A,1,369,5,failure,yes
47,management,secondary,no,601413,no,13,may,yes,no,cellular,A,6,-1,0,unknown,yes
45,entrepreneur,tertiary,no,365105,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
45,blue-collar,tertiary,no,368058,yes,13,may,no,no,cellular,A,3,-1,0,unknown,yes
56,management,primary,no,612592,no,13,may,no,no,cellular,A,4,359,2,other,yes
37,blue-collar,secondary,no,542843,no,13,may,yes,yes,cellular,C,1,362,3,failure,yes
52,services,primary,no,641701,no,13,may,yes,no,cellular,B,5,-1,0,unknown,yes
29,technician,secondary,no,703919,yes,13,may,no,no,cellular,A,4,-1,0,unknown,yes
48,services,secondary,no,614745,yes,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
32,management,tertiary,no,716962,no,13,may,no,no,cellular,A,1,355,1,failure,yes
37,management,tertiary,no,615310,no,13,may,no,no,cellular,A,1,344,1,failure,yes
50,management,primary,no,1017320,no,13,may,no,no,telephone,A,4,-1,0,unknown,yes
36,blue-collar,primary,no,1416276,no,13,may,yes,no,cellular,B,1,-1,0,unknown,yes
36,management,tertiary,no,749061,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
33,blue-collar,primary,no,1387397,no,13,may,yes,yes,telephone,B,3,-1,0,unknown,yes
59,admin.,secondary,no,518816,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
37,blue-collar,secondary,no,308123,no,13,may,yes,yes,cellular,B,5,369,2,failure,yes
35,blue-collar,secondary,no,715175,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
30,blue-collar,primary,no,1128902,no,13,may,no,yes,cellular,B,1,364,1,failure,yes
40,services,secondary,no,514296,no,13,may,no,no,cellular,A,1,300,1,failure,yes
34,unemployed,secondary,no,545463,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
31,blue-collar,secondary,no,535179,yes,13,may,no,no,cellular,A,1,-1,0,unknown,yes
31,blue-collar,secondary,no,173396,no,13,may,no,yes,cellular,A,1,330,3,other,yes
36,blue-collar,primary,no,1104857,yes,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
44,management,secondary,no,842041,yes,13,may,no,no,cellular,A,1,362,2,failure,yes
27,entrepreneur,tertiary,no,475260,yes,13,may,no,yes,cellular,A,1,369,3,failure,yes
25,self-employed,tertiary,no,606793,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
30,student,tertiary,no,586673,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
36,services,tertiary,no,895883,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
36,management,secondary,no,510804,no,13,may,no,no,cellular,B,3,174,1,other,yes
40,blue-collar,primary,no,493374,no,13,may,no,yes,cellular,A,1,-1,0,unknown,yes
30,admin.,secondary,no,238761,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
32,blue-collar,primary,no,305074,no,13,may,no,no,cellular,C,1,-1,0,unknown,yes
51,unemployed,secondary,no,0,no,13,may,no,yes,cellular,C,1,364,1,failure,yes
37,management,tertiary,no,107524,no,13,may,yes,yes,cellular,B,1,-1,0,unknown,yes
35,management,tertiary,no,433834,no,13,may,yes,no,cellular,B,1,300,1,failure,yes
38,services,secondary,no,1049065,no,13,may,no,no,cellular,C,1,343,5,failure,yes
35,self-employed,tertiary,no,0,yes,13,may,no,no,cellular,A,1,-1,0,unknown,no
35,technician,secondary,no,740289,no,13,may,no,no,cellular,C,1,174,4,failure,yes
39,technician,secondary,no,872438,no,13,may,yes,no,cellular,C,1,338,10,failure,yes
30,management,tertiary,no,752508,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
33,blue-collar,secondary,no,258619,no,13,may,no,no,cellular,A,1,-1,0,unknown,yes
37,blue-collar,secondary,no,465043,no,13,may,no,no,cellular,A,1,-1,0,unknown,no
51,blue-collar,primary,no,531880,no,13,may,yes,no,cellular,B,1,296,11,failure,yes
35,blue-collar,secondary,no,905402,yes,13,may,yes,no,cellular,B,8,293,1,failure,yes
35,blue-collar,secondary,no,382086,no,13,may,yes,no,cellular,B,3,364,1,other,yes
26,admin.,secondary,no,725165,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
57,blue-collar,primary,no,505161,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
23,services,secondary,no,311443,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
38,services,secondary,no,739836,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
35,admin.,tertiary,no,659528,no,13,may,yes,no,cellular,B,3,302,3,other,yes
31,blue-collar,secondary,no,762812,yes,13,may,no,no,cellular,A,3,344,1,other,yes
41,management,tertiary,no,793010,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
43,blue-collar,secondary,no,909528,yes,13,may,no,no,cellular,A,2,370,1,failure,yes
36,management,tertiary,no,816615,no,13,may,no,no,cellular,A,2,278,4,failure,yes
59,services,secondary,no,316052,no,13,may,yes,yes,cellular,B,3,-1,0,unknown,yes
55,management,primary,no,381607,no,13,may,no,no,cellular,A,2,174,1,failure,yes
34,blue-collar,secondary,no,369942,no,13,may,no,no,cellular,A,2,357,2,failure,yes
44,management,tertiary,no,729664,no,13,may,no,no,telephone,A,2,370,2,success,yes
40,blue-collar,secondary,no,777617,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
52,blue-collar,secondary,no,0,no,13,may,no,no,telephone,A,2,-1,0,unknown,yes
34,blue-collar,secondary,no,109697,no,13,may,no,no,cellular,C,2,-1,0,unknown,yes
27,services,secondary,no,433528,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
40,blue-collar,secondary,no,561671,no,13,may,no,no,cellular,B,2,370,1,failure,yes
33,entrepreneur,tertiary,no,1072493,no,13,may,yes,no,cellular,A,3,173,1,other,yes
44,blue-collar,tertiary,no,518839,no,13,may,no,no,cellular,A,3,363,4,other,no
50,blue-collar,tertiary,no,831690,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
33,management,tertiary,no,864708,no,13,may,no,no,cellular,A,2,278,4,failure,yes
39,blue-collar,primary,no,1168846,yes,13,may,yes,no,cellular,B,5,-1,0,unknown,yes
35,services,secondary,no,861380,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
47,admin.,tertiary,no,739522,no,13,may,no,no,cellular,A,2,370,2,failure,yes
34,management,tertiary,no,99996,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
35,blue-collar,secondary,no,867584,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
29,entrepreneur,secondary,no,843484,yes,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
37,services,tertiary,no,683818,no,13,may,no,no,cellular,B,2,370,1,failure,yes
51,blue-collar,secondary,no,674471,no,13,may,no,no,cellular,A,7,173,2,other,yes
22,management,tertiary,no,1400216,no,13,may,yes,no,cellular,A,5,-1,0,unknown,yes
36,services,secondary,no,719483,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
40,blue-collar,unknown,no,359429,no,13,may,no,no,cellular,A,2,357,5,failure,yes
33,blue-collar,secondary,no,358618,yes,13,may,no,yes,cellular,A,2,-1,0,unknown,no
